date,part_id,category,supplier,region,demand,inventory,lead_time_days,price_usd
2023-07-12,PART_100,Controller,SupplierA,North America,28,1123,6,113.89
2023-07-12,PART_101,Pump,SupplierD,North America,9,765,27,4823.29
2023-07-12,PART_102,Sensor,SupplierD,North America,45,1571,4,97.29
2023-07-12,PART_103,Pump,SupplierB,Europe,56,2284,8,1380.1
2023-07-12,PART_104,Filter,SupplierC,Latin America,13,807,29,1760.32
2023-07-12,PART_105,Controller,SupplierA,Asia Pacific,92,2898,19,2555.64
2023-07-12,PART_106,Filter,SupplierA,Europe,34,1475,12,4837.69
2023-07-12,PART_107,Filter,SupplierA,North America,53,2217,10,4374.65
2023-07-12,PART_108,Controller,SupplierD,North America,17,1003,11,4071.44
2023-07-12,PART_109,Filter,SupplierD,Asia Pacific,5,300,29,1180.13
2023-07-12,PART_110,Filter,SupplierD,North America,78,2579,10,1674.5
2023-07-12,PART_111,Pump,SupplierD,Latin America,78,1679,5,4405.9
2023-07-12,PART_112,Controller,SupplierA,Europe,50,1802,14,1146.94
2023-07-12,PART_113,Valve,SupplierB,Latin America,175,1186,3,2206.41
2023-07-12,PART_114,Controller,SupplierB,Europe,49,1602,9,2768.39
2023-07-12,PART_115,Valve,SupplierB,Latin America,113,3003,21,731.54
2023-07-12,PART_116,Filter,SupplierD,Latin America,25,979,22,4443.79
2023-07-12,PART_117,Controller,SupplierC,Europe,45,1409,4,2808.23
2023-07-12,PART_118,Filter,SupplierC,Latin America,59,2180,21,854.14
2023-07-12,PART_119,Pump,SupplierD,Asia Pacific,77,1838,6,3391.42
2023-07-12,PART_120,Sensor,SupplierA,Europe,109,1642,24,73.87
2023-07-12,PART_121,Valve,SupplierC,Asia Pacific,19,847,11,1020.17
2023-07-12,PART_122,Valve,SupplierA,Europe,54,1628,3,2366.71
2023-07-12,PART_123,Pump,SupplierA,Latin America,64,1345,27,1310.12
2023-07-12,PART_124,Valve,SupplierA,North America,90,2382,13,3895.23
2023-07-12,PART_125,Filter,SupplierA,Asia Pacific,76,1212,11,607.84
2023-07-12,PART_126,Valve,SupplierC,Europe,25,779,5,4524.2
2023-07-12,PART_127,Filter,SupplierA,Europe,97,2045,5,2249.69
2023-07-12,PART_128,Filter,SupplierA,Asia Pacific,100,1760,17,2891.4
2023-07-12,PART_129,Sensor,SupplierB,Europe,49,1203,18,214.14
2023-07-12,PART_130,Valve,SupplierB,Latin America,54,1263,17,2473.87
2023-07-12,PART_131,Pump,SupplierC,Asia Pacific,25,842,15,725.61
2023-07-12,PART_132,Pump,SupplierC,Europe,58,1462,21,1580.52
2023-07-12,PART_133,Valve,SupplierA,Europe,122,1978,22,2305.83
2023-07-12,PART_134,Controller,SupplierA,Europe,12,675,13,2570.93
2023-07-12,PART_135,Filter,SupplierC,Europe,61,1594,28,1346.77
2023-07-12,PART_136,Pump,SupplierB,Asia Pacific,106,2117,7,4087.84
2023-07-12,PART_137,Filter,SupplierD,Europe,66,880,26,2999.3
2023-07-12,PART_138,Sensor,SupplierB,Asia Pacific,82,654,11,1037.31
2023-07-12,PART_139,Filter,SupplierA,Asia Pacific,15,191,12,2869.06
2023-07-12,PART_140,Pump,SupplierC,North America,91,493,10,231.25
2023-07-12,PART_141,Valve,SupplierA,Asia Pacific,68,903,5,3616.82
2023-07-12,PART_142,Valve,SupplierC,North America,8,252,23,3408.21
2023-07-12,PART_143,Valve,SupplierB,Latin America,96,1032,3,4864.11
2023-07-12,PART_144,Filter,SupplierB,Asia Pacific,94,3928,15,3553.16
2023-07-12,PART_145,Pump,SupplierB,North America,55,1906,6,2966.92
2023-07-12,PART_146,Sensor,SupplierD,North America,80,895,12,591.5
2023-07-12,PART_147,Valve,SupplierA,Europe,23,622,27,2655.08
2023-07-12,PART_148,Pump,SupplierA,Europe,26,217,5,3140.05
2023-07-12,PART_149,Filter,SupplierD,Europe,102,4071,7,2824.46
2023-07-12,PART_150,Valve,SupplierA,North America,117,1735,12,4187.43
2023-07-12,PART_151,Controller,SupplierB,Latin America,69,687,13,3325.99
2023-07-12,PART_152,Sensor,SupplierB,Latin America,66,2839,29,4463.11
2023-07-12,PART_153,Filter,SupplierD,Latin America,6,101,24,4599.3
2023-07-12,PART_154,Pump,SupplierD,North America,34,1664,15,2358.42
2023-07-12,PART_155,Controller,SupplierC,Europe,122,4579,6,4710.12
2023-07-12,PART_156,Filter,SupplierB,Asia Pacific,30,313,8,4735.92
2023-07-12,PART_157,Pump,SupplierC,Europe,106,3579,19,876.44
2023-07-12,PART_158,Controller,SupplierC,North America,108,4133,7,1763.12
2023-07-12,PART_159,Sensor,SupplierB,North America,72,2737,27,4457.77
2023-07-12,PART_160,Pump,SupplierB,Latin America,87,2900,5,3701.17
2023-07-12,PART_161,Valve,SupplierA,Asia Pacific,98,4357,4,3421.44
2023-07-12,PART_162,Controller,SupplierD,Asia Pacific,79,2964,27,2932.15
2023-07-12,PART_163,Controller,SupplierB,North America,7,273,28,4711.12
2023-07-12,PART_164,Valve,SupplierC,Latin America,62,2023,4,2658.04
2023-07-12,PART_165,Filter,SupplierA,Europe,28,1332,14,2370.99
2023-07-12,PART_166,Pump,SupplierB,Europe,32,1230,5,3587.87
2023-07-12,PART_167,Controller,SupplierC,North America,79,2706,20,4466.74
2023-07-12,PART_168,Filter,SupplierA,North America,15,259,8,4345.76
2023-07-12,PART_169,Filter,SupplierB,Asia Pacific,35,1486,29,3947.66
2023-07-12,PART_170,Sensor,SupplierC,Europe,91,2289,19,2059.33
2023-07-12,PART_171,Controller,SupplierC,Latin America,40,2249,11,855.67
2023-07-12,PART_172,Pump,SupplierA,Europe,19,854,7,2932.35
2023-07-12,PART_173,Valve,SupplierA,Europe,63,2358,15,3351.37
2023-07-12,PART_174,Controller,SupplierB,Latin America,123,2639,28,2138.47
2023-07-12,PART_175,Valve,SupplierD,North America,100,3157,8,2710.09
2023-07-12,PART_176,Filter,SupplierC,Asia Pacific,25,1135,4,4654.54
2023-07-12,PART_177,Filter,SupplierB,Latin America,40,1177,14,622.18
2023-07-12,PART_178,Controller,SupplierC,Europe,64,2577,28,767.32
2023-07-12,PART_179,Valve,SupplierA,Asia Pacific,95,3108,19,1616.45
2023-07-12,PART_180,Sensor,SupplierC,Europe,65,2168,19,4768.45
2023-07-12,PART_181,Pump,SupplierC,Europe,15,736,6,4497.09
2023-07-12,PART_182,Filter,SupplierB,North America,27,1224,11,2945.64
2023-07-12,PART_183,Filter,SupplierC,Latin America,71,1737,11,2203.43
2023-07-12,PART_184,Pump,SupplierC,North America,75,1701,25,3421.63
2023-07-12,PART_185,Valve,SupplierB,Asia Pacific,9,241,14,2143.67
2023-07-12,PART_186,Pump,SupplierA,Asia Pacific,24,1165,8,2449.14
2023-07-12,PART_187,Filter,SupplierC,Latin America,63,1888,24,1383.11
2023-07-12,PART_188,Controller,SupplierB,Asia Pacific,22,771,23,2286.68
2023-07-12,PART_189,Sensor,SupplierD,North America,14,680,22,1165.51
2023-07-12,PART_190,Pump,SupplierD,Asia Pacific,67,2443,17,981.6
2023-07-12,PART_191,Sensor,SupplierA,Asia Pacific,22,1505,7,2834.46
2023-07-12,PART_192,Controller,SupplierA,Latin America,86,2088,9,2719.67
2023-07-12,PART_193,Valve,SupplierB,Europe,75,1256,19,809.74
2023-07-12,PART_194,Sensor,SupplierA,North America,79,2540,17,2898.47
2023-07-12,PART_195,Controller,SupplierB,Europe,77,3451,9,1766.05
2023-07-12,PART_196,Valve,SupplierD,Europe,61,2023,24,1446.44
2023-07-12,PART_197,Filter,SupplierB,Latin America,73,2334,7,3541.13
2023-07-12,PART_198,Controller,SupplierD,Europe,82,2149,6,3230.44
2023-07-12,PART_199,Controller,SupplierC,Latin America,48,1582,22,1999.61
2023-07-12,PART_200,Filter,SupplierB,North America,26,844,20,3533.19
2023-07-13,PART_001,Controller,SupplierA,Asia Pacific,100,2112,23,822.29
2023-07-13,PART_002,Filter,SupplierC,Latin America,61,2167,21,3545.66
2023-07-13,PART_003,Sensor,SupplierC,Latin America,18,758,24,4498.41
2023-07-13,PART_004,Controller,SupplierA,Europe,27,914,4,144.26
2023-07-13,PART_005,Filter,SupplierD,North America,41,1264,25,3352.73
2023-07-13,PART_006,Valve,SupplierA,Europe,58,1757,29,2055.65
2023-07-13,PART_007,Sensor,SupplierB,Latin America,63,1842,12,2207.34
2023-07-13,PART_008,Filter,SupplierC,Latin America,33,998,10,2033.64
2023-07-13,PART_009,Filter,SupplierA,North America,41,1709,12,1154.09
2023-07-13,PART_010,Valve,SupplierC,Latin America,57,3987,21,759.25
2023-07-13,PART_011,Pump,SupplierC,Europe,31,1039,20,748.84
2023-07-13,PART_012,Filter,SupplierC,North America,56,1122,17,960.35
2023-07-13,PART_013,Filter,SupplierC,Europe,36,1580,16,2957.79
2023-07-13,PART_014,Valve,SupplierB,North America,51,1892,7,1990.32
2023-07-13,PART_015,Valve,SupplierA,North America,79,2294,25,1440.82
2023-07-13,PART_016,Valve,SupplierA,North America,12,742,4,3992.94
2023-07-13,PART_017,Pump,SupplierA,Asia Pacific,25,1145,4,1531.43
2023-07-13,PART_018,Pump,SupplierA,Latin America,62,1784,7,2716.84
2023-07-13,PART_019,Sensor,SupplierA,Latin America,6,236,11,4499.13
2023-07-13,PART_020,Controller,SupplierA,Latin America,45,1432,12,1043.02
2023-07-13,PART_021,Pump,SupplierD,North America,53,2875,19,3366.44
2023-07-13,PART_022,Sensor,SupplierD,North America,26,1038,27,1905.56
2023-07-13,PART_023,Valve,SupplierA,Europe,51,1996,8,4870.47
2023-07-13,PART_024,Filter,SupplierA,Europe,8,161,7,3053.31
2023-07-13,PART_025,Sensor,SupplierA,Latin America,56,3690,21,2903.29
2023-07-13,PART_026,Sensor,SupplierD,Latin America,44,2387,27,1730.56
2023-07-13,PART_027,Controller,SupplierD,Asia Pacific,24,1421,3,2764.89
2023-07-13,PART_028,Controller,SupplierA,North America,24,1854,8,1279.98
2023-07-13,PART_029,Pump,SupplierA,North America,46,2676,7,491.5
2023-07-13,PART_030,Sensor,SupplierA,Latin America,33,1389,13,1343.48
2023-07-13,PART_031,Filter,SupplierA,Latin America,68,2064,28,2962.36
2023-07-13,PART_032,Controller,SupplierD,Europe,9,961,17,1991.82
2023-07-13,PART_033,Filter,SupplierD,Latin America,15,1485,7,1310.88
2023-07-13,PART_034,Pump,SupplierB,Europe,40,2308,8,144.84
2023-07-13,PART_035,Sensor,SupplierD,Europe,14,1072,22,1014.05
2023-07-13,PART_036,Filter,SupplierB,Asia Pacific,51,3853,20,1444.31
2023-07-13,PART_037,Valve,SupplierD,Latin America,10,178,3,1786.75
2023-07-13,PART_038,Filter,SupplierC,North America,25,2234,7,1837.56
2023-07-13,PART_039,Filter,SupplierC,Asia Pacific,5,383,28,4459.61
2023-07-13,PART_040,Controller,SupplierC,Europe,41,2277,29,2789.67
2023-07-13,PART_041,Sensor,SupplierA,Latin America,47,3378,24,252.23
2023-07-13,PART_042,Pump,SupplierD,Asia Pacific,36,2220,7,267.17
2023-07-13,PART_043,Filter,SupplierC,Asia Pacific,38,3340,28,2306.17
2023-07-13,PART_044,Filter,SupplierC,Europe,56,4456,3,897.11
2023-07-13,PART_045,Sensor,SupplierA,Asia Pacific,57,3811,20,2900.94
2023-07-13,PART_046,Filter,SupplierB,Europe,38,2786,26,4206.65
2023-07-13,PART_047,Valve,SupplierD,Asia Pacific,74,4219,23,2598.57
2023-07-13,PART_048,Filter,SupplierD,Latin America,66,4395,8,1946.61
2023-07-13,PART_049,Filter,SupplierA,North America,66,4974,28,3090.11
2023-07-13,PART_050,Pump,SupplierD,North America,31,225,5,2367.9
2023-07-13,PART_051,Filter,SupplierB,Europe,46,4034,29,1342.35
2023-07-13,PART_052,Pump,SupplierB,North America,37,1151,14,2612.74
2023-07-13,PART_053,Filter,SupplierA,North America,4,430,13,3496.22
2023-07-13,PART_054,Controller,SupplierD,Europe,49,784,3,3199.91
2023-07-13,PART_055,Valve,SupplierD,Latin America,36,330,4,755.19
2023-07-13,PART_056,Pump,SupplierD,Europe,29,2975,15,3158.26
2023-07-13,PART_057,Controller,SupplierA,Europe,33,785,9,4927.38
2023-07-13,PART_058,Sensor,SupplierB,Latin America,35,3053,25,4306.19
2023-07-13,PART_059,Valve,SupplierD,North America,49,3474,14,2723.37
2023-07-13,PART_060,Valve,SupplierB,North America,48,3675,9,2718.88
2023-07-13,PART_061,Sensor,SupplierC,Europe,60,1620,15,2145.89
2023-07-13,PART_062,Controller,SupplierD,Latin America,53,4954,26,1709.97
2023-07-13,PART_063,Controller,SupplierC,Asia Pacific,42,1212,17,1973.26
2023-07-13,PART_064,Valve,SupplierC,Latin America,11,657,7,831.75
2023-07-13,PART_065,Filter,SupplierC,Europe,66,4714,16,4418.13
2023-07-13,PART_066,Filter,SupplierD,Europe,36,1674,17,2264.58
2023-07-13,PART_067,Valve,SupplierA,Asia Pacific,60,1727,13,1244.84
2023-07-13,PART_068,Pump,SupplierC,Asia Pacific,75,1910,3,3835.24
2023-07-13,PART_069,Sensor,SupplierB,Latin America,49,1041,6,4672.1
2023-07-13,PART_070,Filter,SupplierD,North America,27,886,24,3310.9
2023-07-13,PART_071,Sensor,SupplierB,North America,11,690,8,4597.9
2023-07-13,PART_072,Sensor,SupplierB,North America,17,890,15,4899.51
2023-07-13,PART_073,Valve,SupplierB,Asia Pacific,49,5176,26,2497.97
2023-07-13,PART_074,Controller,SupplierB,Europe,42,1224,6,1390.46
2023-07-13,PART_075,Valve,SupplierB,Latin America,15,758,28,102.33
2023-07-13,PART_076,Filter,SupplierA,Europe,7,638,17,2464.26
2023-07-13,PART_077,Filter,SupplierA,Latin America,51,1745,20,2719.53
2023-07-13,PART_078,Filter,SupplierA,North America,85,2612,25,4429.22
2023-07-13,PART_079,Sensor,SupplierD,Asia Pacific,28,1187,13,4013.83
2023-07-13,PART_080,Filter,SupplierB,North America,33,1056,29,3045.99
2023-07-13,PART_081,Valve,SupplierC,Europe,36,1845,27,4368.0
2023-07-13,PART_082,Controller,SupplierC,North America,46,3761,27,2573.83
2023-07-13,PART_083,Sensor,SupplierB,Europe,8,158,11,1237.66
2023-07-13,PART_084,Filter,SupplierD,Europe,29,1288,6,2471.02
2023-07-13,PART_085,Valve,SupplierA,Asia Pacific,62,1332,23,4683.04
2023-07-13,PART_086,Filter,SupplierD,Latin America,42,2690,5,1546.36
2023-07-13,PART_087,Filter,SupplierD,Europe,52,1609,17,93.09
2023-07-13,PART_088,Valve,SupplierC,Latin America,44,2212,21,1464.6
2023-07-13,PART_089,Sensor,SupplierC,Asia Pacific,75,2571,21,4392.22
2023-07-13,PART_090,Controller,SupplierD,Asia Pacific,90,2494,5,3123.72
2023-07-13,PART_091,Controller,SupplierD,Europe,219,1518,20,4769.25
2023-07-13,PART_092,Filter,SupplierB,Latin America,21,1042,8,3425.97
2023-07-13,PART_093,Controller,SupplierB,Asia Pacific,9,326,3,1107.08
2023-07-13,PART_094,Pump,SupplierD,Asia Pacific,59,2253,28,1824.7
2023-07-13,PART_095,Pump,SupplierD,Latin America,13,187,7,3926.79
2023-07-13,PART_096,Sensor,SupplierB,North America,88,2878,12,2789.07
2023-07-13,PART_097,Valve,SupplierC,North America,25,1200,4,350.75
2023-07-13,PART_098,Filter,SupplierB,Latin America,33,1564,28,871.73
2023-07-13,PART_099,Sensor,SupplierA,Asia Pacific,79,1982,7,2948.13
2023-07-13,PART_100,Controller,SupplierA,North America,23,1095,6,113.89
2023-07-13,PART_101,Pump,SupplierD,North America,12,756,27,4823.29
2023-07-13,PART_102,Sensor,SupplierD,North America,52,1526,4,97.29
2023-07-13,PART_103,Pump,SupplierB,Europe,62,2228,8,1380.1
2023-07-13,PART_104,Filter,SupplierC,Latin America,14,794,29,1760.32
2023-07-13,PART_105,Controller,SupplierA,Asia Pacific,91,2806,19,2555.64
2023-07-13,PART_106,Filter,SupplierA,Europe,34,1441,12,4837.69
2023-07-13,PART_107,Filter,SupplierA,North America,50,2164,10,4374.65
2023-07-13,PART_108,Controller,SupplierD,North America,17,986,11,4071.44
2023-07-13,PART_109,Filter,SupplierD,Asia Pacific,5,295,29,1180.13
2023-07-13,PART_110,Filter,SupplierD,North America,94,2501,10,1674.5
2023-07-13,PART_111,Pump,SupplierD,Latin America,82,1601,5,4405.9
2023-07-13,PART_112,Controller,SupplierA,Europe,54,1752,14,1146.94
2023-07-13,PART_113,Valve,SupplierB,Latin America,59,1011,3,2206.41
2023-07-13,PART_114,Controller,SupplierB,Europe,44,1553,9,2768.39
2023-07-13,PART_115,Valve,SupplierB,Latin America,83,2890,21,731.54
2023-07-13,PART_116,Filter,SupplierD,Latin America,27,954,22,4443.79
2023-07-13,PART_117,Controller,SupplierC,Europe,44,1364,4,2808.23
2023-07-13,PART_118,Filter,SupplierC,Latin America,68,2121,21,854.14
2023-07-13,PART_119,Pump,SupplierD,Asia Pacific,58,1761,6,3391.42
2023-07-13,PART_120,Sensor,SupplierA,Europe,83,1533,24,73.87
2023-07-13,PART_121,Valve,SupplierC,Asia Pacific,21,828,11,1020.17
2023-07-13,PART_122,Valve,SupplierA,Europe,54,1574,3,2366.71
2023-07-13,PART_123,Pump,SupplierA,Latin America,74,1281,27,1310.12
2023-07-13,PART_124,Valve,SupplierA,North America,90,2292,13,3895.23
2023-07-13,PART_125,Filter,SupplierA,Asia Pacific,65,1136,11,607.84
2023-07-13,PART_126,Valve,SupplierC,Europe,26,754,5,4524.2
2023-07-13,PART_127,Filter,SupplierA,Europe,100,1948,5,2249.69
2023-07-13,PART_128,Filter,SupplierA,Asia Pacific,69,1660,17,2891.4
2023-07-13,PART_129,Sensor,SupplierB,Europe,56,1154,18,214.14
2023-07-13,PART_130,Valve,SupplierB,Latin America,59,1209,17,2473.87
2023-07-13,PART_131,Pump,SupplierC,Asia Pacific,24,817,15,725.61
2023-07-13,PART_132,Pump,SupplierC,Europe,77,1404,21,1580.52
2023-07-13,PART_133,Valve,SupplierA,Europe,118,1856,22,2305.83
2023-07-13,PART_134,Controller,SupplierA,Europe,12,663,13,2570.93
2023-07-13,PART_135,Filter,SupplierC,Europe,60,1533,28,1346.77
2023-07-13,PART_136,Pump,SupplierB,Asia Pacific,112,2011,7,4087.84
2023-07-13,PART_137,Filter,SupplierD,Europe,65,814,26,2999.3
2023-07-13,PART_138,Sensor,SupplierB,Asia Pacific,75,572,11,1037.31
2023-07-13,PART_139,Filter,SupplierA,Asia Pacific,25,176,12,2869.06
2023-07-13,PART_140,Pump,SupplierC,North America,74,402,10,231.25
2023-07-13,PART_141,Valve,SupplierA,Asia Pacific,91,835,5,3616.82
2023-07-13,PART_142,Valve,SupplierC,North America,7,244,23,3408.21
2023-07-13,PART_143,Valve,SupplierB,Latin America,113,936,3,4864.11
2023-07-13,PART_144,Filter,SupplierB,Asia Pacific,87,3834,15,3553.16
2023-07-13,PART_145,Pump,SupplierB,North America,41,1851,6,2966.92
2023-07-13,PART_146,Sensor,SupplierD,North America,91,815,12,591.5
2023-07-13,PART_147,Valve,SupplierA,Europe,23,599,27,2655.08
2023-07-13,PART_148,Pump,SupplierA,Europe,27,191,5,3140.05
2023-07-13,PART_149,Filter,SupplierD,Europe,108,3969,7,2824.46
2023-07-13,PART_150,Valve,SupplierA,North America,93,1618,12,4187.43
2023-07-13,PART_151,Controller,SupplierB,Latin America,66,618,13,3325.99
2023-07-13,PART_152,Sensor,SupplierB,Latin America,64,2773,29,4463.11
2023-07-13,PART_153,Filter,SupplierD,Latin America,6,95,24,4599.3
2023-07-13,PART_154,Pump,SupplierD,North America,39,1630,15,2358.42
2023-07-13,PART_155,Controller,SupplierC,Europe,104,4457,6,4710.12
2023-07-13,PART_156,Filter,SupplierB,Asia Pacific,31,283,8,4735.92
2023-07-13,PART_157,Pump,SupplierC,Europe,112,3473,19,876.44
2023-07-13,PART_158,Controller,SupplierC,North America,108,4025,7,1763.12
2023-07-13,PART_159,Sensor,SupplierB,North America,68,2665,27,4457.77
2023-07-13,PART_160,Pump,SupplierB,Latin America,65,2813,5,3701.17
2023-07-13,PART_161,Valve,SupplierA,Asia Pacific,113,4259,4,3421.44
2023-07-13,PART_162,Controller,SupplierD,Asia Pacific,66,2885,27,2932.15
2023-07-13,PART_163,Controller,SupplierB,North America,6,266,28,4711.12
2023-07-13,PART_164,Valve,SupplierC,Latin America,59,1961,4,2658.04
2023-07-13,PART_165,Filter,SupplierA,Europe,30,1304,14,2370.99
2023-07-13,PART_166,Pump,SupplierB,Europe,31,1198,5,3587.87
2023-07-13,PART_167,Controller,SupplierC,North America,85,2627,20,4466.74
2023-07-13,PART_168,Filter,SupplierA,North America,16,244,8,4345.76
2023-07-13,PART_169,Filter,SupplierB,Asia Pacific,27,1451,29,3947.66
2023-07-13,PART_170,Sensor,SupplierC,Europe,79,2198,19,2059.33
2023-07-13,PART_171,Controller,SupplierC,Latin America,49,2209,11,855.67
2023-07-13,PART_172,Pump,SupplierA,Europe,16,835,7,2932.35
2023-07-13,PART_173,Valve,SupplierA,Europe,53,2295,15,3351.37
2023-07-13,PART_174,Controller,SupplierB,Latin America,105,2516,28,2138.47
2023-07-13,PART_175,Valve,SupplierD,North America,99,3057,8,2710.09
2023-07-13,PART_176,Filter,SupplierC,Asia Pacific,27,1110,4,4654.54
2023-07-13,PART_177,Filter,SupplierB,Latin America,36,1137,14,622.18
2023-07-13,PART_178,Controller,SupplierC,Europe,85,2513,28,767.32
2023-07-13,PART_179,Valve,SupplierA,Asia Pacific,74,3013,19,1616.45
2023-07-13,PART_180,Sensor,SupplierC,Europe,57,2103,19,4768.45
2023-07-13,PART_181,Pump,SupplierC,Europe,16,721,6,4497.09
2023-07-13,PART_182,Filter,SupplierB,North America,32,1197,11,2945.64
2023-07-13,PART_183,Filter,SupplierC,Latin America,68,1666,11,2203.43
2023-07-13,PART_184,Pump,SupplierC,North America,81,1626,25,3421.63
2023-07-13,PART_185,Valve,SupplierB,Asia Pacific,10,232,14,2143.67
2023-07-13,PART_186,Pump,SupplierA,Asia Pacific,30,1141,8,2449.14
2023-07-13,PART_187,Filter,SupplierC,Latin America,62,1825,24,1383.11
2023-07-13,PART_188,Controller,SupplierB,Asia Pacific,23,749,23,2286.68
2023-07-13,PART_189,Sensor,SupplierD,North America,13,666,22,1165.51
2023-07-13,PART_190,Pump,SupplierD,Asia Pacific,65,2376,17,981.6
2023-07-13,PART_191,Sensor,SupplierA,Asia Pacific,40,1483,7,2834.46
2023-07-13,PART_192,Controller,SupplierA,Latin America,76,2002,9,2719.67
2023-07-13,PART_193,Valve,SupplierB,Europe,66,1181,19,809.74
2023-07-13,PART_194,Sensor,SupplierA,North America,71,2461,17,2898.47
2023-07-13,PART_195,Controller,SupplierB,Europe,81,3374,9,1766.05
2023-07-13,PART_196,Valve,SupplierD,Europe,53,1962,24,1446.44
2023-07-13,PART_197,Filter,SupplierB,Latin America,108,2261,7,3541.13
2023-07-13,PART_198,Controller,SupplierD,Europe,66,2067,6,3230.44
2023-07-13,PART_199,Controller,SupplierC,Latin America,44,1534,22,1999.61
2023-07-13,PART_200,Filter,SupplierB,North America,20,818,20,3533.19
2023-07-14,PART_001,Controller,SupplierA,Asia Pacific,91,2012,23,822.29
2023-07-14,PART_002,Filter,SupplierC,Latin America,65,2106,21,3545.66
2023-07-14,PART_003,Sensor,SupplierC,Latin America,21,740,24,4498.41
2023-07-14,PART_004,Controller,SupplierA,Europe,27,887,4,144.26
2023-07-14,PART_005,Filter,SupplierD,North America,53,1223,25,3352.73
2023-07-14,PART_006,Valve,SupplierA,Europe,57,1699,29,2055.65
2023-07-14,PART_007,Sensor,SupplierB,Latin America,65,1779,12,2207.34
2023-07-14,PART_008,Filter,SupplierC,Latin America,34,965,10,2033.64
2023-07-14,PART_009,Filter,SupplierA,North America,55,1668,12,1154.09
